YZ 51097953 -1576 -15.751897619911164
KM 50449220 -1578 -15.770331153189227
DP 48855638 -1582 -15.81663805555872
LH 45643026 -1592 -15.91476867275571
WF 45330551 -1593 -15.924679416307972
KF 44759608 -1595 -15.9429657120221
PF 41022263 -1607 -16.06875602995554
CF 39704311 -1612 -16.115867449032805
MT 38538709 -1616 -16.1588548643061
YU 37436235 -1621 -16.200727758194855
CP 37067423 -1622 -16.21501128707704
PB 36901495 -1623 -16.221483840800193
TD 36539510 -1624 -16.235705818816808
ZL 35456851 -1628 -16.279098691917866
SV 35005005 -1630 -16.297601891737433
HC 34631551 -1632 -16.31307610282994
MG 34537023 -1632 -16.317019372147122
PW 34037460 -1634 -16.338039721415175
GF 33962536 -1635 -16.341218913478844
PD 33798376 -1635 -16.348209175778162
PN 33536129 -1636 -16.35944693116505
PC 33156666 -1638 -16.375864155229458
RX 32990613 -1639 -16.38310751698941
TV 32805751 -1640 -16.391214353540786
IJ 31324465 -1646 -16.457873230060777
WM 30732232 -1649 -16.48541054887948
UH 30097154 -1652 -16.515536026153054
WK 30095733 -1652 -16.515604142825556
WB 29929113 -1653 -16.523613574690312
BH 29797934 -1653 -16.52995079041551
OQ 29227658 -1656 -16.557828865064174
KT 29132180 -1657 -16.562549431810396
RQ 28152573 -1662 -16.611896311186232
KB 25406204 -1676 -16.759982253792028
CG 24975673 -1679 -16.784639534165777
VR 24701238 -1681 -16.800579737268606
CN 24249641 -1683 -16.827199696851153
PK 23099462 -1690 -16.897303832374543
UU 22006895 -1697 -16.967207473442507
YF 21246637 -1702 -17.01792857378636
WP 20982546 -1704 -17.03597333326241
CZ 20601701 -1707 -17.06239961574056
KP 20492678 -1708 -17.070054546007466
DQ 19927900 -1712 -17.110373386119
WU 19601657 -1714 -17.134187456248092
FM 19340776 -1716 -17.153517390570446
WC 19008254 -1718 -17.178537050192045
MD 18929019 -1719 -17.184563424399524
KD 18894758 -1719 -17.18717702830802
ZH 18782710 -1720 -17.195757836440155
GW 18260884 -1724 -17.23640645950838
RZ 17993128 -1726 -17.25771705298811
CB 17751935 -1728 -17.277186774256183
IW 17611969 -1729 -17.2886068537288
XL 16728256 -1737 -17.362876013989453
HP 16696129 -1737 -17.36564940683297
MW 16465357 -1739 -17.385729265408035
VS 16263248 -1741 -17.40354764420605
FC 16254390 -1741 -17.40433364177465
RJ 15598009 -1747 -17.46380116440026
BP 15427250 -1748 -17.479682136366318
MH 15033898 -1752 -17.516943928912543
HH 14730425 -1755 -17.546363992316678
YH 14682887 -1756 -17.551027383634604
UJ 14548024 -1757 -17.56433983554814
FG 14424524 -1758 -17.57663933398434
FD 13966832 -1763 -17.623158221049845
GB 13944852 -1763 -17.62543041940817
PG 13354952 -1769 -17.68778824693582
TK 13081991 -1772 -17.717580908353465
KK 12782664 -1776 -17.750974497044268
HQ 11925353 -1786 -17.851131052881755
FN 11823066 -1787 -17.863558814726073
LZ 11767790 -1788 -17.870319616475726
VL 11621019 -1789 -17.888426443142105
GP 11612944 -1789 -17.889429264909655
HZ 10729982 -1801 -18.003515355281532
DK 9494027 -1819 -18.18007093593564
YK 9292584 -1822 -18.211011260946297
QI 8954617 -1827 -18.26445935173922
LX 8612462 -1833 -18.32066536066932
VD 8430332 -1836 -18.35150162147479
ZS 8395904 -1836 -18.357405397967298
BW 8319869 -1838 -18.37053025445754
XQ 8225536 -1839 -18.38698137300327
MV 8172535 -1840 -18.396307413463308
UW 7824504 -1846 -18.459091754516017
HG 7789748 -1847 -18.46551439778219
FB 7730842 -1848 -18.476465500953246
SJ 7621847 -1850 -18.496950403292033
WW 7377619 -1855 -18.543935758666073
GK 7338894 -1856 -18.551528384285366
UQ 7235727 -1858 -18.571953064257272
BG 7203255 -1858 -18.578442062700123
SZ 7041052 -1862 -18.611300038340516
JR 6846578 -1866 -18.65170793751123
QL 6708919 -1869 -18.68101070005115
ZT 6627349 -1870 -18.698659128286454
HK 6595610 -1871 -18.70558492740828
VC 6570845 -1872 -18.711012110259595
XM 6569222 -1872 -18.711368500178594
GC 6455066 -1874 -18.736659170556656
FW 6451511 -1874 -18.73745392507682
PZ 6382200 -1876 -18.753037195202154
KC 6326022 -1877 -18.76579243935753
HV 6292998 -1878 -18.773343526881774
XW 6292525 -1878 -18.77345196808779
ZW 6279286 -1878 -18.776490487147314
FP 6262895 -1879 -18.780261318409725
IY 6247588 -1879 -18.78379169217393
PV 6222096 -1879 -18.78969035445235
VT 6181932 -1880 -18.79903322223481
JP 6129447 -1882 -18.811334085630005
CV 5869407 -1888 -18.873876242915337
ZB 5858211 -1888 -18.876630837382905
VP 5510046 -1897 -18.965026615683684
ZR 5320518 -1902 -19.015524257554645
FH 5166165 -1906 -19.057997239449442
YV 5115763 -1908 -19.072141529070954
ZG 4726653 -1919 -19.186271979977857
ZM 4713608 -1920 -19.19025915041735
ZV 4618705 -1922 -19.219602525015752
QS 4448602 -1928 -19.273738884547573
KV 4414960 -1929 -19.28469054679883
VN 4317772 -1932 -19.316803842564767
ZN 4300522 -1933 -19.322579119415096
QA 4298294 -1933 -19.32332673952359
YX 4211192 -1936 -19.352862244450794
JN 4150888 -1938 -19.373670887562938
BF 4108696 -1939 -19.38841029910876
MK 3956883 -1945 -19.442726468650918
CW 3909223 -1947 -19.460208986575637
JM 3659540 -1956 -19.555428531523066
LQ 3582930 -1959 -19.5859509801084
JH 3541869 -1961 -19.60257997983056
KJ 3471162 -1964 -19.63167212723805
JC 3447571 -1965 -19.64151055886139
GZ 3431194 -1965 -19.648380121771698
JS 3329038 -1970 -19.691985468654675
TX 3328898 -1970 -19.692046141285076
FK 3293208 -1971 -19.707597166595587
JL 3192327 -1976 -19.752482349734855
VM 3178223 -1976 -19.758870431678705
LJ 3169833 -1977 -19.76268395021963
TJ 3169658 -1977 -19.762763600637168
JJ 2979950 -1986 -19.85180263221216
CJ 2962048 -1987 -19.860495733782635
VG 2960268 -1987 -19.86136296085491
MJ 2923325 -1988 -19.879480517668828
JT 2917850 -1989 -19.88218502659298
PJ 2810773 -1994 -19.936123781905568
WG 2751783 -1997 -19.966724009726995
VH 2691078 -2000 -19.998906496815007
BK 2639491 -2003 -20.02683094716717
VV 2622571 -2004 -20.03610885949232
JD 2615147 -2005 -20.04019864480206
TQ 2517400 -2010 -20.095156197009768
VB 2496014 -2011 -20.10746463632136
JF 2421784 -2016 -20.151020448668984
DZ 2200704 -2029 -20.28912547266445
XB 2164724 -2032 -20.312907479482117
JB 2126115 -2034 -20.338870928683196
ZC 2100797 -2036 -20.356153792667047
FJ 2065436 -2039 -20.380644184785154
YY 1993017 -2044 -20.432136500559775
QN 1859810 -2054 -20.5319352230846
XS 1804740 -2058 -20.575299431029936
QR 1744325 -2063 -20.624421547538034
JK 1740133 -2063 -20.627892834640853
JV 1719726 -2065 -20.64491167968369
QQ 1712219 -2066 -20.65122315765532
XN 1613611 -2074 -20.736797522497994
VF 1550317 -2080 -20.794527070220337
PX 1473468 -2087 -20.86787453230982
ZD 1415016 -2093 -20.926271854852804
QT 1385505 -2096 -20.956678282045047
ZP 1361846 -2099 -20.981526611152663
QO 1324363 -2103 -21.021791540733243
DX 1296277 -2106 -21.052716088509992
HJ 1282370 -2107 -21.06827753518943
GV 1192366 -2118 -21.173262887633093
JW 1165914 -2121 -21.205628626569226
QC 1127399 -2126 -21.25409176794602
JY 1120221 -2127 -21.263306573825076
GJ 1093028 -2130 -21.29875956175929
QB 1083443 -2132 -21.311466653797634
PQ 1075049 -2133 -21.322687480188588
JG 1034900 -2138 -21.37759847633041
BZ 1007374 -2142 -21.416490407311276
MX 994334 -2144 -21.435287345393
QM 989868 -2145 -21.441781724935467
MZ 970282 -2148 -21.470613739517763
QF 947879 -2151 -21.50431490748622
WJ 914179 -2156 -21.55654107874139
ZQ 913036 -2156 -21.558346010117162
XR 907409 -2157 -21.5672647766061
ZK 906537 -2157 -21.568651839711062
CX 876736 -2162 -21.616875201648885
FX 812116 -2173 -21.727331746979957
FV 807297 -2174 -21.73591801785381
BX 778622 -2179 -21.788094373868834
VW 742188 -2186 -21.85723271644717
VJ 724370 -2190 -21.892290545892536
MQ 708424 -2193 -21.92440421037708
QV 635514 -2209 -22.081093157999437
ZF 608389 -2215 -22.14402289549386
QE 572443 -2224 -22.231884768632845
YJ 561334 -2227 -22.260157319324644
GX 557030 -2228 -22.271261716474267
KX 555422 -2228 -22.275432415202307
XG 542548 -2231 -22.309265895813372
QD 519921 -2238 -22.37072413265949
XJ 511074 -2240 -22.395484313952316
SX 503772 -2242 -22.41624553334095
VZ 501189 -2243 -22.42366170586979
VX 449854 -2258 -22.579559277296454
WV 389123 -2279 -22.788789371271697
YQ 384882 -2281 -22.804599385651635
BQ 346506 -2296 -22.956134838002686
GQ 345624 -2296 -22.9598117600778
VK 337545 -2300 -22.993935212669943
ZJ 309029 -2313 -23.12127243661475
XK 281255 -2326 -23.257135461929554
QP 272180 -2331 -23.304452974543906
HX 263997 -2335 -23.348492335390702
FZ 263860 -2335 -23.349241206680343
QH 263509 -2336 -23.351161623366604
QJ 236928 -2351 -23.50456454083351
JZ 220675 -2361 -23.607089600070175
VQ 212856 -2366 -23.65913480015998
KQ 187242 -2385 -23.84410755027412
XD 168263 -2400 -23.998292789636817
QW 163292 -2405 -24.041556388259405
JX 161750 -2406 -24.055244703945654
QX 159505 -2408 -24.075408641795892
KZ 150760 -2416 -24.156756065860407
WX 150637 -2416 -24.15793358469677
FQ 149430 -2417 -24.169539863958526
XZ 136521 -2430 -24.299885880738408
ZX 108224 -2464 -24.634985534874875
WZ 0 -4136 -41.358659809861955
WQ 0 -4136 -41.358659809861955
QG 0 -4136 -41.358659809861955
QZ 0 -4136 -41.358659809861955
JQ 0 -4136 -41.358659809861955
QK 0 -4136 -41.358659809861955
QY 0 -4136 -41.358659809861955
